policy_expert,t,action_expert,action_type_expert,k_expert,valid_expert,reward_expert,total_reward_expert,time_min_expert,minute_of_day_expert,m1_busy_expert,m2_busy_expert,stock_raw_expert,stock_p1_expert,stock_p2_inter_expert,stock_p2_expert,backlog_p1_expert,backlog_p2_expert,raw_incoming_expert,time_to_next_sell_expert,reward_last_step_expert,reward_week_expert,policy_ppo,action_ppo,action_type_ppo,k_ppo,valid_ppo,reward_ppo,total_reward_ppo,time_min_ppo,minute_of_day_ppo,m1_busy_ppo,m2_busy_ppo,stock_raw_ppo,stock_p1_ppo,stock_p2_inter_ppo,stock_p2_ppo,backlog_p1_ppo,backlog_p2_ppo,raw_incoming_ppo,time_to_next_sell_ppo,reward_last_step_ppo,reward_week_ppo,same_action
expert,4560,50,PROD_P2_STEP1,1,1,5.0,5792.280000000413,4560,240,0,0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.22,5787.28,ppo,200,WAIT,0,1,-0.2,5699.020000000406,4560,240,1,1,50.0,0.0,0.0,23.0,20.0,0.0,0.0,0,19.4,5699.22,False
expert,4561,150,ORDER_RAW,1,1,-1.0,5791.280000000413,4561,241,1,0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,14,5.0,5792.28,ppo,200,WAIT,0,1,-0.2,5698.820000000406,4561,241,1,1,50.0,0.0,1.0,23.0,20.0,0.0,0.0,14,-0.2,5699.02,False
expert,4570,100,PROD_P2_STEP2,1,1,15.0,5804.680000000414,4570,249,0,0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,5,-0.2,5789.68,ppo,200,WAIT,0,1,-0.2,5697.020000000408,4570,249,1,1,50.0,0.0,1.0,23.0,20.0,0.0,0.0,5,-0.2,5697.22,False
expert,4571,50,PROD_P2_STEP1,1,1,5.0,5809.680000000414,4571,251,0,1,10.0,0.0,0.0,0.0,0.0,1.0,1.0,4,15.0,5804.68,ppo,100,PROD_P2_STEP2,1,1,15.0,5712.020000000408,4571,251,0,0,50.0,0.0,2.0,24.0,20.0,0.0,0.0,4,-0.2,5697.02,False
expert,4572,150,ORDER_RAW,1,1,-1.0,5808.680000000414,4572,252,1,1,9.0,0.0,0.0,0.0,0.0,1.0,1.0,3,5.0,5809.68,ppo,200,WAIT,0,1,-0.2,5711.820000000408,4572,252,0,1,50.0,0.0,1.0,24.0,20.0,0.0,0.0,3,15.0,5712.02,False
expert,4581,50,PROD_P2_STEP1,1,1,5.0,5812.060000000415,4581,261,0,1,9.0,0.0,1.0,0.0,0.0,1.0,2.0,9,-0.2,5807.06,ppo,200,WAIT,0,1,-0.2,5729.620000000409,4581,261,0,1,50.0,0.0,1.0,23.0,20.0,0.0,0.0,9,-0.2,5729.82,False
expert,4582,150,ORDER_RAW,1,1,-1.0,5811.060000000415,4582,262,1,1,8.0,0.0,1.0,0.0,0.0,1.0,2.0,8,5.0,5812.06,ppo,200,WAIT,0,1,-0.2,5729.420000000409,4582,262,0,1,50.0,0.0,1.0,23.0,20.0,0.0,0.0,8,-0.2,5729.62,False
expert,4585,100,PROD_P2_STEP2,1,1,15.0,5825.6600000004155,4585,265,1,0,8.0,0.0,1.0,1.0,0.0,1.0,3.0,5,-0.2,5810.66,ppo,200,WAIT,0,1,-0.2,5728.82000000041,4585,265,0,1,50.0,0.0,1.0,23.0,20.0,0.0,0.0,5,-0.2,5729.02,False
expert,4586,200,WAIT,0,1,-0.2,5825.460000000416,4586,266,1,1,8.0,0.0,0.0,1.0,0.0,1.0,3.0,4,15.0,5825.66,ppo,100,PROD_P2_STEP2,1,1,15.0,5743.82000000041,4586,266,0,0,50.0,0.0,1.0,24.0,20.0,0.0,0.0,4,-0.2,5728.82,False
expert,4600,100,PROD_P2_STEP2,1,1,15.0,5857.860000000418,4600,280,0,0,8.0,0.0,1.0,1.0,0.0,0.0,3.0,5,-0.2,5842.86,ppo,200,WAIT,0,1,-0.2,5740.620000000412,4600,280,0,1,50.0,0.0,0.0,24.0,20.0,0.0,0.0,5,-0.2,5740.82,False
expert,4606,200,WAIT,0,1,-0.2,5856.660000000419,4606,286,0,1,8.0,0.0,0.0,1.0,0.0,0.0,3.0,14,-0.2,5856.86,ppo,53,PROD_P2_STEP1,4,1,20.0,5759.220000000412,4606,286,0,0,50.0,0.0,0.0,25.0,20.0,0.0,0.0,14,-0.2,5739.22,False
expert,4616,200,WAIT,0,1,-0.2,5854.660000000421,4616,296,0,0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,4,-0.2,5854.86,ppo,100,PROD_P2_STEP2,1,1,15.0,5772.420000000414,4616,296,1,0,46.0,0.0,1.0,25.0,20.0,0.0,0.0,4,-0.2,5757.42,False
expert,4631,200,WAIT,0,1,-0.2,5851.660000000424,4631,311,0,0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,4,-0.2,5851.86,ppo,100,PROD_P2_STEP2,1,1,15.0,5784.220000000416,4631,311,1,0,46.0,0.0,1.0,26.0,20.0,0.0,0.0,4,-0.2,5769.22,False
expert,4646,200,WAIT,0,1,-0.2,5848.660000000426,4646,326,0,0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,4,-0.2,5848.86,ppo,100,PROD_P2_STEP2,1,1,15.0,5796.020000000418,4646,326,0,0,46.0,0.0,2.0,27.0,20.0,0.0,0.0,4,-0.2,5781.02,False
expert,4661,200,WAIT,0,1,-0.2,5845.660000000429,4661,341,0,0,8.0,0.0,0.0,2.0,0.0,0.0,3.0,4,-0.2,5845.86,ppo,100,PROD_P2_STEP2,1,1,15.0,5807.82000000042,4661,341,0,0,46.0,0.0,1.0,28.0,20.0,0.0,0.0,4,-0.2,5792.82,False
expert,4681,200,WAIT,0,1,-0.2,5861.660000000433,4681,361,0,0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,14,-0.2,5861.86,ppo,53,PROD_P2_STEP1,4,1,20.0,5823.220000000422,4681,361,0,0,46.0,0.0,0.0,29.0,20.0,0.0,0.0,14,-0.2,5803.22,False
expert,4691,200,WAIT,0,1,-0.2,5859.660000000435,4691,371,0,0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,4,-0.2,5859.86,ppo,100,PROD_P2_STEP2,1,1,15.0,5836.420000000424,4691,371,1,0,42.0,0.0,1.0,29.0,20.0,0.0,0.0,4,-0.2,5821.42,False
expert,4706,200,WAIT,0,1,-0.2,5856.660000000437,4706,386,0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,4,-0.2,5856.86,ppo,100,PROD_P2_STEP2,1,1,15.0,5848.220000000426,4706,386,1,0,42.0,0.0,1.0,30.0,20.0,0.0,0.0,4,-0.2,5833.22,False
expert,4721,200,WAIT,0,1,-0.2,5853.66000000044,4721,401,0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,4,-0.2,5853.86,ppo,100,PROD_P2_STEP2,1,1,15.0,5860.020000000428,4721,401,0,0,42.0,0.0,2.0,31.0,20.0,0.0,0.0,4,-0.2,5845.02,False
expert,4736,200,WAIT,0,1,-0.2,5850.660000000443,4736,416,0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,4,-0.2,5850.86,ppo,100,PROD_P2_STEP2,1,1,15.0,5871.82000000043,4736,416,0,0,42.0,0.0,1.0,32.0,20.0,0.0,0.0,4,-0.2,5856.82,False
expert,4755,0,PROD_P1,1,1,0.5,5867.540000000446,4755,435,0,0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0,19.78,5867.04,ppo,200,WAIT,0,1,-0.2,5907.220000000432,4755,435,0,0,42.0,0.0,0.0,31.0,20.0,0.0,0.0,0,19.4,5907.42,False
expert,4756,150,ORDER_RAW,1,1,-1.0,5866.540000000446,4756,436,1,0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,14,0.5,5867.54,ppo,53,PROD_P2_STEP1,4,1,20.0,5927.220000000432,4756,436,0,0,42.0,0.0,0.0,31.0,20.0,0.0,0.0,14,-0.2,5907.22,False
expert,4758,0,PROD_P1,1,1,0.5,5866.840000000446,4758,438,0,0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,12,-0.2,5866.34,ppo,200,WAIT,0,1,-0.2,5926.820000000433,4758,438,1,0,38.0,0.0,0.0,31.0,20.0,0.0,0.0,12,-0.2,5927.02,False
expert,4759,150,ORDER_RAW,1,1,-1.0,5865.840000000446,4759,438,1,0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,11,0.5,5866.84,ppo,200,WAIT,0,1,-0.2,5926.620000000433,4759,438,1,0,38.0,0.0,0.0,31.0,20.0,0.0,0.0,11,-0.2,5926.82,False
expert,4761,0,PROD_P1,1,1,0.5,5866.140000000446,4761,441,0,0,9.0,2.0,0.0,0.0,1.0,0.0,2.0,9,-0.2,5865.64,ppo,200,WAIT,0,1,-0.2,5926.220000000433,4761,441,1,0,38.0,0.0,0.0,31.0,20.0,0.0,0.0,9,-0.2,5926.42,False
expert,4762,150,ORDER_RAW,1,1,-1.0,5865.140000000446,4762,441,1,0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,8,0.5,5866.14,ppo,200,WAIT,0,1,-0.2,5926.020000000433,4762,441,1,0,38.0,0.0,0.0,31.0,20.0,0.0,0.0,8,-0.2,5926.22,False
expert,4764,0,PROD_P1,1,1,0.5,5865.440000000446,4764,444,0,0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,6,-0.2,5864.94,ppo,200,WAIT,0,1,-0.2,5925.620000000434,4764,444,1,0,38.0,0.0,0.0,31.0,20.0,0.0,0.0,6,-0.2,5925.82,False
expert,4765,150,ORDER_RAW,1,1,-1.0,5864.440000000446,4765,445,1,0,7.0,3.0,0.0,0.0,1.0,0.0,3.0,5,0.5,5865.44,ppo,200,WAIT,0,1,-0.2,5925.420000000434,4765,445,1,0,38.0,0.0,0.0,31.0,20.0,0.0,0.0,5,-0.2,5925.62,False
expert,4766,200,WAIT,0,1,-0.2,5864.240000000446,4766,446,1,0,7.0,3.0,0.0,0.0,1.0,0.0,4.0,4,-1.0,5864.44,ppo,100,PROD_P2_STEP2,1,1,15.0,5940.420000000434,4766,446,1,0,38.0,0.0,1.0,31.0,20.0,0.0,0.0,4,-0.2,5925.42,False
expert,4767,0,PROD_P1,1,1,0.5,5864.740000000446,4767,447,0,0,7.0,4.0,0.0,0.0,1.0,0.0,4.0,3,-0.2,5864.24,ppo,200,WAIT,0,1,-0.2,5940.220000000434,4767,447,1,1,38.0,0.0,0.0,31.0,20.0,0.0,0.0,3,15.0,5940.42,False
expert,4768,150,ORDER_RAW,1,1,-1.0,5863.740000000446,4768,448,1,0,6.0,4.0,0.0,0.0,1.0,0.0,4.0,2,0.5,5864.74,ppo,200,WAIT,0,1,-0.2,5940.020000000434,4768,448,1,1,38.0,0.0,0.0,31.0,20.0,0.0,0.0,2,-0.2,5940.22,False
expert,4781,200,WAIT,0,1,-0.2,5863.140000000449,4781,461,0,0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,4,-0.2,5863.34,ppo,100,PROD_P2_STEP2,1,1,15.0,5952.220000000436,4781,461,1,0,38.0,0.0,1.0,32.0,20.0,0.0,0.0,4,-0.2,5937.22,False
expert,4796,200,WAIT,0,1,-0.2,5860.140000000451,4796,476,0,0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,4,-0.2,5860.34,ppo,100,PROD_P2_STEP2,1,1,15.0,5964.020000000438,4796,476,0,0,38.0,0.0,2.0,33.0,20.0,0.0,0.0,4,-0.2,5949.02,False
expert,4800,50,PROD_P2_STEP1,1,1,5.0,5864.520000000452,4800,480,0,0,6.0,4.0,0.0,0.0,0.0,1.0,5.0,0,-0.22,5859.52,ppo,200,WAIT,0,1,-0.2,5982.820000000438,4800,480,0,1,38.0,0.0,1.0,32.0,20.0,0.0,0.0,0,19.4,5983.02,False
expert,4801,150,ORDER_RAW,1,1,-1.0,5863.520000000452,4801,481,1,0,5.0,4.0,0.0,0.0,0.0,1.0,5.0,14,5.0,5864.52,ppo,200,WAIT,0,1,-0.2,5982.620000000438,4801,481,0,1,38.0,0.0,1.0,32.0,20.0,0.0,0.0,14,-0.2,5982.82,False
expert,4810,100,PROD_P2_STEP2,1,1,15.0,5876.920000000453,4810,490,0,0,5.0,4.0,1.0,0.0,0.0,1.0,6.0,5,-0.2,5861.92,ppo,200,WAIT,0,1,-0.2,5980.82000000044,4810,490,0,1,38.0,0.0,1.0,32.0,20.0,0.0,0.0,5,-0.2,5981.02,False
expert,4811,50,PROD_P2_STEP1,1,1,5.0,5881.920000000453,4811,491,0,1,5.0,4.0,0.0,0.0,0.0,1.0,6.0,4,15.0,5876.92,ppo,100,PROD_P2_STEP2,1,1,15.0,5995.82000000044,4811,491,0,0,38.0,0.0,1.0,33.0,20.0,0.0,0.0,4,-0.2,5980.82,False
expert,4812,150,ORDER_RAW,1,1,-1.0,5880.920000000453,4812,492,1,1,4.0,4.0,0.0,0.0,0.0,1.0,6.0,3,5.0,5881.92,ppo,200,WAIT,0,1,-0.2,5995.62000000044,4812,492,0,1,38.0,0.0,0.0,33.0,20.0,0.0,0.0,3,15.0,5995.82,False
expert,4821,50,PROD_P2_STEP1,1,1,5.0,5884.300000000454,4821,501,0,1,4.0,4.0,1.0,0.0,0.0,1.0,7.0,9,-0.2,5879.3,ppo,200,WAIT,0,1,-0.2,6013.420000000441,4821,501,0,1,38.0,0.0,0.0,32.0,20.0,0.0,0.0,9,-0.2,6013.62,False
expert,4822,150,ORDER_RAW,1,1,-1.0,5883.300000000454,4822,502,1,1,3.0,4.0,1.0,0.0,0.0,1.0,7.0,8,5.0,5884.3,ppo,200,WAIT,0,1,-0.2,6013.220000000441,4822,502,0,1,38.0,0.0,0.0,32.0,20.0,0.0,0.0,8,-0.2,6013.42,False
expert,4825,100,PROD_P2_STEP2,1,1,15.0,5897.900000000454,4825,505,1,0,3.0,4.0,1.0,1.0,0.0,1.0,8.0,5,-0.2,5882.9,ppo,200,WAIT,0,1,-0.2,6012.620000000442,4825,505,0,1,38.0,0.0,0.0,32.0,20.0,0.0,0.0,5,-0.2,6012.82,False
expert,4831,50,PROD_P2_STEP1,1,1,5.0,5921.880000000455,4831,511,0,1,3.0,4.0,1.0,0.0,0.0,1.0,8.0,14,-0.2,5916.88,ppo,200,WAIT,0,1,-0.2,6011.020000000442,4831,511,0,0,38.0,0.0,0.0,33.0,20.0,0.0,0.0,14,-0.2,6011.22,False
expert,4832,150,ORDER_RAW,1,1,-1.0,5920.880000000455,4832,512,1,1,2.0,4.0,1.0,0.0,0.0,1.0,8.0,13,5.0,5921.88,ppo,200,WAIT,0,1,-0.2,6010.820000000443,4832,512,0,0,38.0,0.0,0.0,33.0,20.0,0.0,0.0,13,-0.2,6011.02,False
expert,4840,100,PROD_P2_STEP2,1,1,15.0,5934.480000000456,4840,520,1,0,2.0,4.0,1.0,1.0,0.0,1.0,9.0,5,-0.2,5919.48,ppo,200,WAIT,0,1,-0.2,6009.220000000444,4840,520,0,0,38.0,0.0,0.0,33.0,20.0,0.0,0.0,5,-0.2,6009.42,False
expert,4841,50,PROD_P2_STEP1,1,1,5.0,5939.480000000456,4841,521,0,1,2.0,4.0,1.0,1.0,0.0,1.0,9.0,4,15.0,5934.48,ppo,200,WAIT,0,1,-0.2,6009.020000000444,4841,521,0,0,38.0,0.0,0.0,33.0,20.0,0.0,0.0,4,-0.2,6009.22,False
expert,4842,150,ORDER_RAW,1,1,-1.0,5938.480000000456,4842,522,1,1,1.0,4.0,1.0,1.0,0.0,1.0,9.0,3,5.0,5939.48,ppo,200,WAIT,0,1,-0.2,6008.820000000444,4842,522,0,0,38.0,0.0,0.0,33.0,20.0,0.0,0.0,3,-0.2,6009.02,False
expert,4851,50,PROD_P2_STEP1,1,1,5.0,5963.860000000457,4851,531,0,1,1.0,3.0,2.0,0.0,0.0,1.0,10.0,9,-0.2,5958.86,ppo,200,WAIT,0,1,-0.2,6026.600000000446,4851,531,0,0,38.0,0.0,0.0,32.0,21.0,0.0,0.0,9,-0.2,6026.8,False
expert,4852,150,ORDER_RAW,1,1,-1.0,5962.860000000457,4852,532,1,1,0.0,3.0,2.0,0.0,0.0,1.0,10.0,8,5.0,5963.86,ppo,200,WAIT,0,1,-0.2,6026.400000000446,4852,532,0,0,38.0,0.0,0.0,32.0,21.0,0.0,0.0,8,-0.2,6026.6,False
expert,4855,100,PROD_P2_STEP2,1,1,15.0,5977.4600000004575,4855,535,1,0,0.0,3.0,2.0,1.0,0.0,1.0,11.0,5,-0.2,5962.46,ppo,200,WAIT,0,1,-0.2,6025.800000000447,4855,535,0,0,38.0,0.0,0.0,32.0,21.0,0.0,0.0,5,-0.2,6026.0,False
expert,4861,200,WAIT,0,1,-0.2,5996.260000000459,4861,541,0,1,0.0,3.0,2.0,0.0,0.0,0.0,11.0,14,-0.2,5996.46,ppo,53,PROD_P2_STEP1,4,1,20.0,6064.380000000448,4861,541,0,0,38.0,0.0,0.0,31.0,21.0,0.0,0.0,14,-0.2,6044.38,False
expert,4870,100,PROD_P2_STEP2,1,1,15.0,6009.66000000046,4870,550,0,0,0.0,3.0,2.0,1.0,0.0,0.0,11.0,5,-0.2,5994.66,ppo,200,WAIT,0,1,-0.2,6062.580000000449,4870,550,1,0,34.0,0.0,0.0,31.0,21.0,0.0,0.0,5,-0.2,6062.78,False
expert,4871,200,WAIT,0,1,-0.2,6009.46000000046,4871,551,0,1,0.0,3.0,1.0,1.0,0.0,0.0,11.0,4,15.0,6009.66,ppo,100,PROD_P2_STEP2,1,1,15.0,6077.580000000449,4871,551,1,0,34.0,0.0,1.0,31.0,21.0,0.0,0.0,4,-0.2,6062.58,False
expert,4885,100,PROD_P2_STEP2,1,1,15.0,6043.860000000463,4885,565,0,0,4.0,2.0,1.0,1.0,0.0,0.0,7.0,5,-0.2,6028.86,ppo,200,WAIT,0,1,-0.2,6094.360000000452,4885,565,1,1,34.0,0.0,1.0,30.0,21.0,0.0,0.0,5,-0.2,6094.56,False
expert,4886,200,WAIT,0,1,-0.2,6043.660000000463,4886,566,0,1,4.0,2.0,0.0,1.0,0.0,0.0,7.0,4,15.0,6043.86,ppo,100,PROD_P2_STEP2,1,1,15.0,6109.360000000452,4886,566,1,0,34.0,0.0,1.0,31.0,21.0,0.0,0.0,4,-0.2,6094.36,False
expert,4901,200,WAIT,0,1,-0.2,6060.6600000004655,4901,581,0,0,5.0,2.0,0.0,1.0,0.0,0.0,6.0,4,-0.2,6060.86,ppo,100,PROD_P2_STEP2,1,1,15.0,6121.140000000454,4901,581,0,0,34.0,0.0,2.0,32.0,21.0,0.0,0.0,4,-0.2,6106.14,False
expert,4916,200,WAIT,0,1,-0.2,6057.660000000468,4916,596,0,0,5.0,2.0,0.0,1.0,0.0,0.0,6.0,4,-0.2,6057.86,ppo,100,PROD_P2_STEP2,1,1,15.0,6152.920000000457,4916,596,0,0,34.0,0.0,1.0,32.0,21.0,0.0,0.0,4,-0.2,6137.92,False
expert,4935,50,PROD_P2_STEP1,1,1,5.0,6081.040000000471,4935,615,0,0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,0,-0.22,6076.04,ppo,200,WAIT,0,1,-0.2,6148.28000000046,4935,615,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,0,-0.62,6148.48,False
expert,4936,150,ORDER_RAW,1,1,-1.0,6080.040000000471,4936,616,1,0,6.0,1.0,0.0,0.0,0.0,1.0,4.0,14,5.0,6081.04,ppo,200,WAIT,0,1,-0.2,6148.08000000046,4936,616,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,14,-0.2,6148.28,False
expert,4945,100,PROD_P2_STEP2,1,1,15.0,6093.4400000004725,4945,625,0,0,7.0,1.0,1.0,0.0,0.0,1.0,4.0,5,-0.2,6078.44,ppo,200,WAIT,0,1,-0.2,6146.280000000462,4945,625,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,5,-0.2,6146.48,False
expert,4946,50,PROD_P2_STEP1,1,1,5.0,6098.4400000004725,4946,626,0,1,7.0,1.0,0.0,0.0,0.0,1.0,4.0,4,15.0,6093.44,ppo,200,WAIT,0,1,-0.2,6146.080000000462,4946,626,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,4,-0.2,6146.28,False
expert,4947,150,ORDER_RAW,1,1,-1.0,6097.4400000004725,4947,627,1,1,6.0,1.0,0.0,0.0,0.0,1.0,4.0,3,5.0,6098.44,ppo,200,WAIT,0,1,-0.2,6145.880000000462,4947,627,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,3,-0.2,6146.08,False
expert,4950,150,ORDER_RAW,1,1,-1.0,6098.000000000473,4950,630,1,1,6.0,0.0,0.0,0.0,0.0,2.0,5.0,0,1.76,6099.0,ppo,200,WAIT,0,1,-0.2,6144.860000000463,4950,630,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,0,-0.62,6145.06,False
expert,4956,50,PROD_P2_STEP1,1,1,5.0,6102.000000000474,4956,636,0,1,7.0,0.0,1.0,0.0,0.0,2.0,5.0,9,-0.2,6097.0,ppo,200,WAIT,0,1,-0.2,6143.660000000464,4956,636,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,9,-0.2,6143.86,False
expert,4957,150,ORDER_RAW,1,1,-1.0,6101.000000000474,4957,637,1,1,6.0,0.0,1.0,0.0,0.0,2.0,5.0,8,5.0,6102.0,ppo,200,WAIT,0,1,-0.2,6143.460000000464,4957,637,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,8,-0.2,6143.66,False
expert,4960,100,PROD_P2_STEP2,1,1,15.0,6115.600000000474,4960,640,1,0,6.0,0.0,1.0,1.0,0.0,2.0,6.0,5,-0.2,6100.6,ppo,200,WAIT,0,1,-0.2,6142.860000000464,4960,640,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,5,-0.2,6143.06,False
expert,4966,50,PROD_P2_STEP1,1,1,5.0,6139.560000000475,4966,646,0,1,7.0,0.0,1.0,0.0,0.0,2.0,5.0,14,-0.2,6134.56,ppo,200,WAIT,0,1,-0.2,6141.240000000465,4966,646,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,14,-0.2,6141.44,False
expert,4967,150,ORDER_RAW,1,1,-1.0,6138.560000000475,4967,647,1,1,6.0,0.0,1.0,0.0,0.0,2.0,5.0,13,5.0,6139.56,ppo,200,WAIT,0,1,-0.2,6141.040000000466,4967,647,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,13,-0.2,6141.24,False
expert,4975,100,PROD_P2_STEP2,1,1,15.0,6152.160000000476,4975,655,1,0,7.0,0.0,1.0,1.0,0.0,2.0,5.0,5,-0.2,6137.16,ppo,200,WAIT,0,1,-0.2,6139.440000000467,4975,655,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,5,-0.2,6139.64,False
expert,4976,50,PROD_P2_STEP1,1,1,5.0,6157.160000000476,4976,656,0,1,7.0,0.0,1.0,1.0,0.0,2.0,5.0,4,15.0,6152.16,ppo,200,WAIT,0,1,-0.2,6139.240000000467,4976,656,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,4,-0.2,6139.44,False
expert,4977,150,ORDER_RAW,1,1,-1.0,6156.160000000476,4977,657,1,1,6.0,0.0,1.0,1.0,0.0,2.0,5.0,3,5.0,6157.16,ppo,200,WAIT,0,1,-0.2,6139.040000000467,4977,657,0,0,34.0,0.0,0.0,33.0,21.0,0.0,0.0,3,-0.2,6139.24,False
expert,4980,150,ORDER_RAW,1,1,-1.0,6174.700000000476,4980,660,1,1,6.0,0.0,1.0,0.0,1.0,2.0,6.0,0,19.74,6175.7,ppo,200,WAIT,0,1,-0.2,6158.0000000004675,4980,660,0,0,34.0,0.0,0.0,32.0,22.0,0.0,0.0,0,19.36,6158.2,False
expert,4986,50,PROD_P2_STEP1,1,1,5.0,6178.700000000477,4986,666,0,1,6.0,0.0,2.0,0.0,1.0,2.0,7.0,9,-0.2,6173.7,ppo,200,WAIT,0,1,-0.2,6156.800000000469,4986,666,0,0,34.0,0.0,0.0,32.0,22.0,0.0,0.0,9,-0.2,6157.0,False
expert,4987,150,ORDER_RAW,1,1,-1.0,6177.700000000477,4987,667,1,1,5.0,0.0,2.0,0.0,1.0,2.0,7.0,8,5.0,6178.7,ppo,200,WAIT,0,1,-0.2,6156.600000000469,4987,667,0,0,34.0,0.0,0.0,32.0,22.0,0.0,0.0,8,-0.2,6156.8,False
expert,4990,100,PROD_P2_STEP2,1,1,15.0,6192.300000000478,4990,670,1,0,5.0,0.0,2.0,1.0,1.0,2.0,8.0,5,-0.2,6177.3,ppo,200,WAIT,0,1,-0.2,6156.000000000469,4990,670,0,0,34.0,0.0,0.0,32.0,22.0,0.0,0.0,5,-0.2,6156.2,False
expert,4996,50,PROD_P2_STEP1,1,1,5.0,6216.240000000478,4996,676,0,1,5.0,0.0,2.0,0.0,1.0,2.0,8.0,14,-0.2,6211.24,ppo,53,PROD_P2_STEP1,4,1,20.0,6194.56000000047,4996,676,0,0,34.0,0.0,0.0,31.0,22.0,0.0,0.0,14,-0.2,6174.56,False
expert,4997,150,ORDER_RAW,1,1,-1.0,6215.240000000478,4997,677,1,1,4.0,0.0,2.0,0.0,1.0,2.0,8.0,13,5.0,6216.24,ppo,200,WAIT,0,1,-0.2,6194.36000000047,4997,677,1,0,30.0,0.0,0.0,31.0,22.0,0.0,0.0,13,20.0,6194.56,False
expert,5005,100,PROD_P2_STEP2,1,1,15.0,6228.840000000479,5005,685,1,0,4.0,0.0,2.0,1.0,1.0,2.0,9.0,5,-0.2,6213.84,ppo,200,WAIT,0,1,-0.2,6192.760000000471,5005,685,1,0,30.0,0.0,0.0,31.0,22.0,0.0,0.0,5,-0.2,6192.96,False
expert,5006,50,PROD_P2_STEP1,1,1,5.0,6233.840000000479,5006,686,0,1,4.0,0.0,2.0,1.0,1.0,2.0,9.0,4,15.0,6228.84,ppo,100,PROD_P2_STEP2,1,1,15.0,6207.760000000471,5006,686,1,0,30.0,0.0,1.0,31.0,22.0,0.0,0.0,4,-0.2,6192.76,False
expert,5007,150,ORDER_RAW,1,1,-1.0,6232.840000000479,5007,687,1,1,3.0,0.0,2.0,1.0,1.0,2.0,9.0,3,5.0,6233.84,ppo,200,WAIT,0,1,-0.2,6207.5600000004715,5007,687,1,1,30.0,0.0,0.0,31.0,22.0,0.0,0.0,3,15.0,6207.76,False
expert,5010,150,ORDER_RAW,1,1,-1.0,6251.36000000048,5010,690,1,1,3.0,0.0,2.0,0.0,2.0,2.0,10.0,0,19.72,6252.36,ppo,200,WAIT,0,1,-0.2,6226.500000000472,5010,690,1,1,30.0,0.0,0.0,30.0,23.0,0.0,0.0,0,19.34,6226.7,False
expert,5016,50,PROD_P2_STEP1,1,1,5.0,6255.360000000481,5016,696,0,1,3.0,0.0,3.0,0.0,2.0,2.0,11.0,9,-0.2,6250.36,ppo,200,WAIT,0,1,-0.2,6225.300000000473,5016,696,1,1,30.0,0.0,1.0,30.0,23.0,0.0,0.0,9,-0.2,6225.5,False
expert,5017,150,ORDER_RAW,1,1,-1.0,6254.360000000481,5017,697,1,1,2.0,0.0,3.0,0.0,2.0,2.0,11.0,8,5.0,6255.36,ppo,200,WAIT,0,1,-0.2,6225.100000000473,5017,697,1,1,30.0,0.0,1.0,30.0,23.0,0.0,0.0,8,-0.2,6225.3,False
expert,5020,100,PROD_P2_STEP2,1,1,15.0,6268.960000000481,5020,700,1,0,2.0,0.0,3.0,1.0,2.0,2.0,12.0,5,-0.2,6253.96,ppo,200,WAIT,0,1,-0.2,6224.500000000474,5020,700,1,1,30.0,0.0,1.0,30.0,23.0,0.0,0.0,5,-0.2,6224.7,False
